SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
688475.SH,688475,萤石网络,10551899,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-15 00:00:00,2023-04-15 00:00:00,CNY,1079187249.83,4.2677701996,1079187249.83,4.2677701996,,,,,,,,,,,967243475.63,-1.0109156015,635373923.41,-5.7130255095,,,,,160915042.35,16.800330478,,,,,,,,,,,,,9783452.76,164.87358553,138649376.41,19.2434290982,34869705.74,-3.5508207436,,,-12348025.04,-231.9476792053,2245088.95,-43.1157087642,19620258.64,337.5767511659,,,,,,,,,,,,,,,,,,,212143.83,112.1930434178,-1903382.98,35.5130359256,1950815.7,-70.9383482817,,,0,,112203350.75,87.2707011243,207464.06,-56.6054677547,,,119274.84,-21.2580871898,,,,,0,,112291539.97,86.4017676974,21120673.73,365.6981148372,,,,,,,91170866.24,33.6996664107,,,91170866.24,33.6996664107,,,91170866.24,33.6996664107,,,90132003.83,34.1713267527,,,,,0.16,6.6666666667,,,1156394.6,463.6863229873,1156394.6,463.6863229873,,,,,,,,,,,,,,,,,,,,,1156394.6,463.6863229873,,,,,,,,,,,,,,,1156394.6,463.6863229873,,,,,,,,,92327260.84,34.9893797358,92327260.84,34.9893797358,,,,,,,,,,,,,
688475.SH,688475,萤石网络,10551899,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-15 00:00:00,2023-04-15 00:00:00,CNY,4306313778.13,1.6134771982,4306313778.13,1.6134771982,,,,,,,,,,,4021936664.45,4.5612574638,2738091151.91,-0.1959926877,,,,,602974205.46,22.9328111552,,,,,,,,,,,,,20323577.6,31.5261141088,542554728.48,19.2987598163,147203981.05,8.2923993788,,,-29210980.05,-559.381181092,13158325.1,235.6642751012,34833182.29,41.7142804982,,,,,,,,,,,,,,,,,-18203.42,,-30409292.05,-140.6021226095,-3032749.71,44.8121577179,80015437.91,-29.5271888879,,,0,,330932306.41,-31.9222391022,982251.44,32.846643993,,,465562.7,104.5939324426,,,,,0,,331448995.15,-31.8876651157,-1623582.41,-104.5214735579,,,,,,,333072577.56,-26.100935057,,,333072577.56,-26.100935057,,,333072577.56,-26.100935057,,,295637148.57,-25.4601262063,,,,,0.74,-26.0,,,-6676888.2,-662.3910170172,-6676888.2,-662.3910170172,,,,,,,,,,,,,,,,,,,,,-6676888.2,-662.3910170172,,,,,,,,,,,,,,,-6676888.2,-662.3910170172,,,,,,,,,326395689.36,-27.772597048,326395689.36,-27.772597048,,,,,,,,,,,,,标准无保留意见
688475.SH,688475,萤石网络,10551899,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-12-08 00:00:00,2022-12-08 00:00:00,CNY,3136926891.09,1.9191977839,3136926891.09,1.9191977839,,,,,,,,,,,2942444814.92,5.696771895,2005929239.8,1.3774739661,,,,,441846538.21,22.2059772198,,,,,,,,,,,,,15442880.21,30.5713073031,384607700.86,17.0467400834,108981486.41,8.3472961521,,,-14363030.57,-648.8762490644,10364494.72,424.5921754981,24992230.88,77.1206966796,,,,,,,,,,,,,,,,,-18203.42,,-12131591.11,-54.1897602223,-782723.13,90.0934504151,36525626.53,-26.2979552612,,,0,,218075185.04,-33.319840069,552874.76,25.8032090407,,,346776.42,78.9360599099,,,,,0,,218281283.38,-33.3069217525,-770963.62,-103.3252891325,,,,,,,219052247.0,-27.9687878565,,,219052247.0,-27.9687878565,,,219052247.0,-27.9687878565,,,212622164.47,-28.6615306832,,,,,0.4868,-27.9668540988,,,-8990284.62,-13029.2078817062,-8990284.62,-13029.2078817062,,,,,,,,,,,,,,,,,,,,,-8990284.62,-13029.2078817062,,,,,,,,,,,,,,,-8990284.62,-13029.2078817062,,,,,,,,,210061962.38,-30.9408643836,210061962.38,-30.9408643836,,,,,,,,,,,,,
688475.SH,688475,萤石网络,10551899,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-11-23 00:00:00,2022-12-08 00:00:00,CNY,2091192792.42,4.2312805901,2091192792.42,4.2312805901,,,,,,,,,,,1954729533.81,7.6672726517,1349992692.21,3.620930031,,,,,285745240.36,22.9360004276,,,,,,,,,,,,,8422886.14,12.9993449424,242501454.01,13.3929820382,71191104.06,21.1876485227,,,-3123842.97,-1535.5937565444,7128341.66,445.9451363077,15603859.23,39.8516565649,,,,,,,,,,,,,,,,,,,-8033391.14,1.3967741563,-801261.17,22.9419737445,21119808.24,-26.4658380705,,,0,,148748414.54,-29.0206453668,412982.42,279.5922344072,,,196365.96,28.9141550746,,,,,0,,148965031.0,-28.9025140116,-3005979.69,-131.136255627,,,,,,,151971010.69,-23.9642902376,,,151971010.69,-23.9642902376,,,151971010.69,-23.9642902376,,,147883684.86,-24.7457705105,,,,,0.34,-22.7272727273,,,-4174675.54,-697.2787012003,-4174675.54,-697.2787012003,,,,,,,,,,,,,,,,,,,,,-4174675.54,-697.2787012003,,,,,,,,,,,,,,,-4174675.54,-697.2787012003,,,,,,,,,147796335.15,-26.3107027117,147796335.15,-26.3107027117,,,,,,,,,,,,,标准无保留意见
688475.SH,688475,萤石网络,10551899,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2023-04-15 00:00:00,2023-04-15 00:00:00,CNY,1035015180.4,,1035015180.4,,,,,,,,,,,,977121347.78,,673872427.07,,,,,,137769338.23,,,,,,,,,,,,,,3693630.96,,116274227.82,,36153449.94,,,,9358273.76,,3946764.39,,4483843.94,,,,,,,,,,,,,,,,,,,,-1739875.95,,-2951577.9,,6712680.06,,,,0,,59915058.83,,478088.02,,,,151475.67,,,,,,0,,60241671.18,,-7949124.42,,,,,,,,68190795.6,,,,68190795.6,,,,68190795.6,,,,67176800.0,-17.4456329388,,,,,0.15,,,,205148.6,,205148.6,,,,,,,,,,,,,,,,,,,,,,205148.6,,,,,,,,,,,,,,,,205148.6,,,,,,,,,,68395944.2,,68395944.2,,,,,,,,,,,,,,
688475.SH,688475,萤石网络,10551899,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-05-27 00:00:00,2023-04-15 00:00:00,CNY,4237935652.7,37.6583544634,4237935652.7,37.6583544634,,,,,,,,,,,3846488424.11,36.2028154137,2743468148.87,36.9812496493,,,,,490490862.28,14.6935742368,,,,,,,,,,,,,15452123.51,67.1357679058,454786562.17,47.6331299154,135931960.04,85.4134639682,,,6358767.24,110.5626397626,3920085.06,242.415838066,24579867.44,6.2307235982,,,,,,,,,-744670.13,-2959.7504438603,,,,,,,,,-12638829.5,-821.2939459733,-5495322.13,-717.8726214622,113540862.99,23.4959229216,,,0,,486109269.82,41.1583562246,739387.47,-63.1174079197,,,227554.5,69.2148534017,,,,,0,,486621102.79,40.5437130291,35908258.43,79.2515489604,,,,,,,450712844.36,38.1666881384,,,450712844.36,38.1666881384,,,450712844.36,38.1666881384,,,396616110.98,45.9487112083,,,,,1.0,36.9863013699,,,1187232.37,-78.2861388974,1187232.37,-78.2861388974,,,,,,,,,,,,,,,,,,,,,1187232.37,-78.2861388974,,,,,,,,,,,,,,,1187232.37,-78.2861388974,,,,,,,,,451900076.73,36.2469888341,451900076.73,36.2469888341,,,,,,,,,,,,,标准无保留意见
688475.SH,688475,萤石网络,10551899,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2022-12-08 00:00:00,2022-12-08 00:00:00,CNY,3077856732.88,,3077856732.88,,,,,,,,,,,,2783854948.61,,1978673527.09,,,,,,361558860.1,,,,,,,,,,,,,,11827162.13,,328593261.62,,100585330.95,,,,2616806.72,,1975724.23,,14110282.62,,,,,,,,,,-744670.13,,,,,,,,,,-7867961.59,,-7901067.1,,49558498.22,,,,0,,327046583.67,,439475.88,,,,193799.07,,,,,,0,,327292260.48,,23184859.7,,,,,,,,304107400.78,,,,304107400.78,,,,304107400.78,,,,298046995.55,,,,,,0.6758,,,,69534.69,,69534.69,,,,,,,,,,,,,,,,,,,,,,69534.69,,,,,,,,,,,,,,,,69534.69,,,,,,,,,,304176935.47,,304176935.47,,,,,,,,,,,,,,
688475.SH,688475,萤石网络,10551899,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-12-13 00:00:00,2021-12-13 00:00:00,CNY,2006300585.18,,2006300585.18,,,,,,,,,,,,1815528048.28,,1302818544.29,,,,,,232434144.08,,,,,,,,,,,,,,7453924.75,,213859314.44,,58744521.35,,,,217599.37,,1305688.28,,11157436.11,,,,,,,,,,-740869.66,,,,,,,,,,-8147188.97,,-1039815.33,,28721083.76,,,,0,,209565746.7,,108796.33,,,,152323.04,,,,,,0,,209522219.99,,9654274.83,,,,,,,,199867945.16,,,,199867945.16,,,,199867945.16,,,,196512124.12,,,,,,0.44,,,,698949.34,,698949.34,,,,,,,,,,,,,,,,,,,,,,698949.34,,,,,,,,,,,,,,,,698949.34,,,,,,,,,,200566894.5,,200566894.5,,,,,,,,,,,,,,标准无保留意见
688475.SH,688475,萤石网络,10551899,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-12-13 00:00:00,2022-12-08 00:00:00,CNY,3078589504.59,30.203729346,3078589504.59,30.203729346,,,,,,,,,,,2824088777.04,29.0229883759,2002805607.26,27.4637374437,,,,,427653306.25,39.1237689792,,,,,,,,,,,,,9245252.35,-25.5444675346,308051832.56,2.9639986781,73312885.23,186.8613760579,,,3019893.39,111.1858748122,1144831.7,,23138190.73,-30.2210380374,,,,,,,,,-24337.61,-1001.159634057,,,,,,,,,-1371856.35,-34.6389526741,-671904.4,-153.6885952898,91938956.61,37.5933779324,,,0,,344371585.8,41.912943369,2004705.82,1664.5098053368,,,134476.67,70.7128440603,,,,,0,,346241814.95,42.6631687511,20032328.11,-36.6057315455,,,,,,,326209486.84,54.5289852901,,,326209486.84,54.5289852901,,,326209486.84,54.5289852901,,,271750334.55,55.8890717028,,,,,0.73,55.3191489362,,,5467624.41,548.861280236,5467624.41,548.861280236,,,,,,,,,,,,,,,,,,,,,5467624.41,548.861280236,,,,,,,,,,,,,,,5467624.41,548.861280236,,,,,,,,,331677111.25,58.0309476306,331677111.25,58.0309476306,,,,,,,,,,,,,标准无保留意见
688475.SH,688475,萤石网络,10551899,通用,2019-12-31 00:00:00,年报,2019年报,058001001,2021-12-13 00:00:00,2022-12-08 00:00:00,CNY,2364440342.88,54.6870967486,2364440342.88,54.6870967486,,,,,,,,,,,2188826047.66,53.024355204,1571274817,57.4671842946,,,,,307390541.09,35.3686808943,,,,,,,,,,,,,12417146.24,27.8564514153,299184022.1,50.4270782357,25556903.56,59.5938032442,,,-26997382.33,-40.9273898817,,,33159264.74,38.3302378781,,,,,,,,,-2210.18,,,,,,,,,,-1018914.9,96.0436826573,1251484.41,,66819317.9,24.0897082473,,,0,,242663972.45,92.2136931382,113612.62,-58.2865580918,,,78773.61,-61.7525167676,,,,,0,,242698811.46,92.1402217895,31599588.73,646.7737692183,,,,,,,211099222.73,59.8114685354,,,211099222.73,59.8114685354,,,211099222.73,59.8114685354,,,174322889.72,50.3250635843,,,,,0.47,62.0689655172,,,-1218110.06,48.3045884788,-1218110.06,48.3045884788,,,,,,,,,,,,,,,,,,,,,-1218110.06,48.3045884788,,,,,,,,,,,,,,,-1218110.06,48.3045884788,,,,,,,,,209881112.67,61.7751140433,209881112.67,61.7751140433,,,,,,,,,,,,,标准无保留意见
