SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
688271.SH,688271,联影医疗,10477590,通用,2023-03-31 00:00:00,一季报,2023一季报,058001001,2023-04-28 00:00:00,2023-04-28 00:00:00,CNY,2212870463.39,33.416652869,2212870463.39,33.416652869,,,,,,,,,,,1949098408.01,40.4648601191,1100787951.92,31.5093805625,,,,,412457903.29,83.0592069739,,,,,,,,,,,,,19839403.8,228.2296017458,334357153.19,34.1182599809,116060578.83,45.4902568324,,,-34404583.02,-248.7079007035,1311589.18,-16.5376760317,-48015160.84,-437.6004595857,,,,,,,13083271.05,36020.0106179533,7314312.94,461.8683746202,-3136273.59,33.0571122113,,,,,20820.01,-97.1624861331,-15386215.98,-40.7627997009,-13680198.12,49.9434676187,108082436.09,-16.2639403303,,,0,,363206481.37,0.7299614204,754669.91,137.1538113931,,,4420445.08,-23.6835402076,,,,,0,,359540706.2,1.2504396028,34014094.44,-36.3255422245,,,,,,,325526611.76,7.9040153122,,,,,,,329659181.62,7.6810732815,-4132569.86,7.3910250237,276621420.07,3.1396111515,,,,,0.4,-4.7619047619,0.4,-4.7619047619,-4807667.98,8.716777761,-4807667.98,8.716777761,,,,,,,,,,,,,,,,,,,,,-4807667.98,8.716777761,,,,,,,,,,,,,,,-4807667.98,8.716777761,,,,,,,,,320718943.78,8.199336927,324851513.64,7.9681123793,-4132569.86,7.3910250237,,,,,,,,,,,
688271.SH,688271,联影医疗,10477590,通用,2022-12-31 00:00:00,年报,2022年报,058001001,2023-04-28 00:00:00,2023-04-28 00:00:00,CNY,9238122700.8,27.3564084144,9238122700.8,27.3564084144,,,,,,,,,,,7774181230.99,29.4790906063,4769998279.21,30.022336036,,,,,1306278761.11,34.8971954774,,,,,,,,,,,,,38351017.1,-11.0824545152,1327682857.43,28.9755677591,430595588.16,34.9237679277,,,-98725272.02,-304.1213221467,6424281.91,13.3913389774,-95465570.05,-239.207472782,,,,,,,28499545.19,369.1772644879,12667009.97,-79.6513932741,-7650570.65,-150.4401140333,,,,,-582.24,99.6665591926,-74746571.03,-196.6350612439,-94489727.17,-390.0566394567,592372156.09,34.7629446665,,,0,,1928243300.62,13.6847613405,2436655.33,-76.7455604367,,,10884593.27,20.040870321,,,,,0,,1919795362.68,13.0926207909,269709737.21,-8.2723508343,,,,,,,1650085625.47,17.5685516574,,,1650085625.47,17.5685516574,,,1656084034.72,16.8573082241,-5998409.25,56.1374305488,1327840485.88,13.9097775866,,,,,2.19,11.7346938776,2.19,11.7346938776,21563719.88,180.9603630402,21563719.88,180.9603630402,,,,,,,1042144.25,,,,,,,,1042144.25,,,,,,20521575.63,177.0476625743,,,,,,,,,,,,,,,20521575.63,177.0476625743,,,,,,,,,1671649345.35,21.40898881,1677647754.6,20.646353004,-5998409.25,56.1374305488,,,,,,,,,,,标准无保留意见
688271.SH,688271,联影医疗,10477590,通用,2022-09-30 00:00:00,三季报,2022三季报,058001001,2022-10-29 00:00:00,2022-10-29 00:00:00,CNY,5858569866.11,25.5474365237,5858569866.11,25.5474365237,,,,,,,,,,,5128320594.41,27.6263338627,3175335202.12,38.1674720017,,,,,867972581.95,18.2336939462,,,,,,,,,,,,,20722342.36,-20.2682836433,873166685.67,15.9638091744,272156165.63,20.5615040759,,,-81032383.32,-331.9579751699,4668417.44,23.8077985255,-57048177.63,-112.3282657762,,,,,,,1259822.27,138.3852029127,-2626605.12,-106.9577900313,-12736611.2,-9.5081150187,,,,,-582.24,-100.3463798681,-17177748.78,14.973602917,-62014716.96,-85.6786413048,370165769.82,23.4203685868,,,0,,1019855210.69,9.7626240275,1706770.12,-78.0088558759,,,8852940.56,11.9437043988,,,,,0,,1012709040.25,9.0107844047,133291905.45,-22.3690349373,,,,,,,879417134.8,16.1254015694,,,879417134.8,16.1254015694,,,898804806.85,16.6157202597,-19387672.05,-44.2411981138,719948927.22,,,,,,1.22,15.0943396226,1.22,15.0943396226,12844348.9,281.2574575455,12844348.9,281.2574575455,,,,,,,,,,,,,,,,,,,,,12844348.9,281.2574575455,,,,,,,,,,,,,,,12844348.9,281.2574575455,,,,,,,,,892261483.7,18.9343734094,911649155.75,19.3798010026,-19387672.05,-44.2411981138,,,,,,,,,,,
688271.SH,688271,联影医疗,10477590,通用,2022-06-30 00:00:00,中报,2022中报,058001001,2022-08-19 00:00:00,2022-08-19 00:00:00,CNY,4172019082.63,35.2258110596,4172019082.63,35.2258110596,,,,,,,,,,,3435845080.13,36.1890984122,2246381962.0,50.6300630585,,,,,505842417.18,11.1934045429,,,,,,,,,,,,,10262704.44,-46.7512721154,528570074.04,20.7404177767,165908034.72,24.259755675,,,-21120112.25,-51.2860469827,3718106.88,10.8719537759,-17413290.98,-13.7422720275,,,,,,,66924.96,-96.5541026798,1326496.52,-90.9309526318,-8465486.81,-0.9006318255,,,,,-582.24,-100.7317900854,-15192860.69,-27.2715073062,-64545289.01,-189.1631462303,225386289.36,8.1888117718,,,0,,883214981.4,17.2785769973,933703.32,-87.0905771824,,,6972871.17,181.0199401941,,,,,0,,877175813.55,15.7463854009,118961623.93,0.5832443236,,,,,,,758214189.62,18.550408368,,,,,,,773832244.78,19.5241029543,-15618055.16,-98.7878178566,687694444.78,22.9823929216,,,,,1.07,20.2247191011,1.07,20.2247191011,9958861.8,1425.3247333527,9958861.8,1425.3247333527,,,,,,,,,,,,,,,,,,,,,9958861.8,1425.3247333527,,,,,,,,,,,,,,,9958861.8,1425.3247333527,,,,,,,,,768173051.42,20.2488035088,783791106.58,21.202995251,-15618055.16,-98.7878178566,,,,,,,,,,,
688271.SH,688271,联影医疗,10477590,通用,2022-03-31 00:00:00,一季报,2022一季报,058001001,2022-07-29 00:00:00,2023-04-28 00:00:00,CNY,1658616383.94,20.0439543263,1658616383.94,20.0439543263,,,,,,,,,,,1387605701.78,19.6284940932,837041393.71,24.008178632,,,,,225313935.37,8.7031903839,,,,,,,,,,,,,6044367.63,-36.6864810565,249300246.84,17.7857411002,79772062.65,22.8320781919,,,-9866304.42,-16.338981669,1571474.55,-15.8538123965,-8931383.89,1.8992214928,,,,,,,36221.67,-96.3309557497,-2021263.38,-118.1783329033,-4684998.95,-66.7865619642,,,,,733741.26,,-10930598.15,-43.1280573215,-27329496.21,-115.6536258168,129075139.81,-4.8319310121,,,0,,360574427.16,3.2660747916,318219.6,-91.5041557191,,,5792256.47,348.9554392624,,,,,0,,355100390.29,0.9881805693,53418742.19,-5.3481866275,,,,,,,301681648.1,2.1996305572,,,,,,,306144034.02,1.8883935295,-4462385.92,15.5073378418,268200953.04,6.0538073884,,,,,0.42,2.4390243902,0.42,2.4390243902,-5266759.72,-143.1908929493,-5266759.72,-143.1908929493,,,,,,,,,,,,,,,,,,,,,-5266759.72,-143.1908929493,,,,,,,,,,,,,,,-5266759.72,-143.1908929493,,,,,,,,,296414888.38,-3.5681397115,300877274.3,-3.769811543,-4462385.92,15.5073378418,,,,,,,,,,,
688271.SH,688271,联影医疗,10477590,通用,2021-12-31 00:00:00,年报,2021年报,058001001,2022-04-08 00:00:00,2023-04-28 00:00:00,CNY,7253755673.4,25.9106609741,7253755673.4,25.9106609741,,,,,,,,,,,6004198202.65,21.0051378873,3668599122.76,23.9258117296,,,,,968351311.15,28.159669933,,,,,,,,,,,,,43130989.38,-8.198174868,1029406484.11,36.13081205,319139907.5,-18.1292052089,,,-24429612.25,-200.5706606948,5665584.31,-88.4486002308,-28143710.77,-221.8204958097,25198157.87,277.7355605277,19281389.04,-12.7257335255,,,-10587649.46,-315.8131286363,62250011.22,116.051995824,-3054850.33,68.6284964564,,,,,-174615.7,-307.7007712547,-25198157.87,,-19281389.04,,439566052.49,26.3494329085,,,0,,1696131722.39,43.6429787586,10478237.17,14.6632948017,,,9067406.16,-74.0404158494,,,,,0,,1697542553.4,46.9725987112,294033194.64,34.6542290138,,,,,,,1403509358.76,49.8444028109,,,1403509358.76,,,,1417184821.29,56.9564650105,-13675462.53,-140.5455529312,1165694915.76,32.8098694555,,,,,1.96,50.7692307692,1.96,50.7692307692,-26634910.06,-1.9503782588,-26634910.06,-2.0738377733,,,,,,,,,,,,,,,,,,,,,-26634910.06,-2.0738377733,,,,,,,,,,,,,,,-26634910.06,-2.0738377733,,,,,,,,,1376874448.7,51.2186176976,1390549911.23,58.5897433346,-13675462.53,-140.5835739726,,,,,,,,,,,标准无保留意见
688271.SH,688271,联影医疗,10477590,通用,2021-09-30 00:00:00,三季报,2021三季报,058001001,2022-10-29 00:00:00,2022-10-29 00:00:00,CNY,4666419345.81,,4666419345.81,,,,,,,,,,,,4018230751.6,,2298178548.19,,,,,,734116099.21,,,,,,,,,,,,,,25990086.89,,752964818.84,,225740519.51,,,,-18759321.04,,3770697.4,,-26867914.84,,,,,,,,-3282051.87,,37750566.03,,-11630746.45,,,,,,168092.91,,-20202842.14,,-33398950.21,,299922755.1,,,,0,,929146164.03,,7761170.18,,,,7908386.28,,,,,,0,,928998947.93,,171699405.44,,,,,,,,757299542.49,,,,757299542.49,,,,770740689.89,,-13441147.4,,,,,,,,1.06,,1.06,,-7086245.76,,-7086245.76,,,,,,,,,,,,,,,,,,,,,,-7086245.76,,,,,,,,,,,,,,,,-7086245.76,,,,,,,,,,750213296.73,,763654444.13,,-13441147.4,,,,,,,,,,,,
688271.SH,688271,联影医疗,10477590,通用,2021-06-30 00:00:00,中报,2021中报,058001001,2021-12-31 00:00:00,2022-08-19 00:00:00,CNY,3085223930.21,,3085223930.21,,,,,,,,,,,,2522848833.12,,1491323787.82,,,,,,454921242.19,,,,,,,,,,,,,,19273144.82,,437773931.69,,133517110.04,,,,-13960383.44,,3353514.35,,-15309427.77,,,,,,,,1942163.5,,14626635.7,,-8389924.48,,,,,,79563.8,,-11937362.11,,-22321409.16,,208326799.85,,,,0,,753091488.67,,7232727.08,,,,2481272.74,,,,,,0,,757842943.01,,118271810.31,,,,,,,,639571132.7,,,,,,,,647427778.71,,-7856646.01,,559181219.72,,,,,,0.89,,0.89,,-751428.05,,-751428.05,,,,,,,,,,,,,,,,,,,,,,-751428.05,,,,,,,,,,,,,,,,-751428.05,,,,,,,,,,638819704.65,,646676350.66,,-7856646.01,,,,,,,,,,,,标准无保留意见
688271.SH,688271,联影医疗,10477590,通用,2021-03-31 00:00:00,一季报,2021一季报,058001001,2022-07-29 00:00:00,2022-07-29 00:00:00,CNY,1381674231.95,,1381674231.95,,,,,,,,,,,,1159929089.05,,674988861.98,,,,,,207274445.74,,,,,,,,,,,,,,9546725.14,,211655710.2,,64943998.2,,,,-8480652.21,,1867552.88,,-9104294.61,,,,,,,,987223.58,,11119080.01,,-2808978.67,,,,,,,,-7636936.01,,-12672866.55,,135628621.22,,,,0,,349170265.15,,3745591.25,,,,1290162.89,,,,,,0,,351625693.51,,56437103.83,,,,,,,,295188589.68,,,,,,,,300469978.39,,-5281388.71,,252891395.08,,,,,,0.41,,0.41,,12194144.09,,12194144.09,,,,,,,,,,,,,,,,,,,,,,12194144.09,,,,,,,,,,,,,,,,12194144.09,,,,,,,,,,307382733.77,,312664122.48,,-5281388.71,,,,,,,,,,,,
688271.SH,688271,联影医疗,10477590,通用,2020-12-31 00:00:00,年报,2020年报,058001001,2021-12-31 00:00:00,2022-07-29 00:00:00,CNY,5761033749.87,93.3589746245,5761033749.87,93.3589746245,,,,,,,,,,,4961936581.77,47.7112723012,2960318816.2,70.696870582,,,,,755581932.8,30.5698994818,,,,,,,,,,,,,46982714.47,61.6943608921,756189189.36,8.9091926869,389809221.12,90.0765010684,,,24290993.1,-38.7907113489,49046733.93,-22.8406003674,23102607.31,-7.3539614706,6670846.09,-85.7116487662,22092868.63,-29.7282576551,,,4905933.91,500.0923428078,28812513.85,34.4112966103,-9737659.93,31.4271458428,,,,,84070.8,-99.6948022441,,,,,347897131.29,13.3364290581,,,0,,1180796817.95,5233.0709272264,9138266.25,-6.69263288,,,34928934.56,306.8872514898,,,,,0,,1155006149.64,5399.5515515365,218361648.79,731.752621834,,,,,,,936644500.85,2049.4091691257,18641590.2,-46.1362177697,,,,,902915863.45,1328.126258097,33728637.4,32.4136157687,877717085.74,444.1185172677,,,,,1.3,,1.3,,-26125366.59,-27026.1957189078,-26093767.65,-25342.6941941115,-31598.94,-605.7035997382,,,,,,,,,,,,,,,,,,,-26093767.65,-25342.6941941115,,,,,,,,,,,,,,,-26093767.65,-25342.6941941115,,,,,,,,,910519134.26,1991.2442920894,876822095.8,1290.972701791,33697038.46,32.257119403,,,,,,,,,,,标准无保留意见
